vertex ID,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
1174,5207,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,5247
1175,5209,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,5249
1176,5213,55-65,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1W,114,5262
1177,5217,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5266
1178,5225,55-65,0,30001-50000,Stratford,Estrie,,G0Y,112,5237
1179,5226,55-65,1,30001-50000,Stratford,Estrie,,G0Y,112,5238
1180,5229,55-65,1,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,5251
1181,5237,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,5261
1182,5244,55-65,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5234
1183,5245,55-65,0,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,5227
1184,5246,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,114,5222
1185,5249,55-65,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5223
1186,5251,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,5225
1187,5253,55-65,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5206
1188,5257,55-65,1,20001-30000,Sherbrooke,Estrie,Lennoxville,J1M,109,5210
1189,5261,55-65,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,5214
1190,5270,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5197
1191,5271,55-65,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5198
1192,5278,18-30,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5205
1193,5284,55-65,1,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5142
1194,5287,55-65,1,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H2B,104,5145
1195,5290,55-65,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5163
1196,5294,55-65,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5179
1197,5302,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,5187
1198,5307,55-65,1,50001-,Montréal,Montréal,Montréal-Nord,H1G,104,5171
1199,5308,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1E,104,5172
1200,5312,55-65,1,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,5176
1201,5325,18-30,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5137
1202,5337,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,5132
1203,5338,55-65,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,114,5124
1204,5342,55-65,1,10001-20000,Sherbrooke,Estrie,Fleurimont,J1G,109,5128
1205,5350,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,5115
1206,5351,55-65,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,5116
1207,5352,55-65,0,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1B,88,5117
1208,5353,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,5118
1209,5355,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5120
1210,5356,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5121
1211,5357,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,5122
1212,5358,55-65,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1G,113,5123
1213,5371,18-30,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,5094
1214,5387,55-65,0,50001-,Montréal,Montréal,Verdun,H1A,104,5082
1215,5391,55-65,0,30001-50000,Stornoway,Estrie,,G0Y,112,5080
1216,5393,55-65,1,20001-30000,Pont-Rouge,Capitale-Nationale,,G3H,111,5071
1217,5414,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,92,5048
1218,5423,55-65,0,20001-30000,Québec,Capitale-Nationale,Les Rivières,G1M,2,5043
1219,5429,55-65,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5038
1220,5432,55-65,0,50001-,Frontenac,Estrie,,G6B,112,5041
1221,5438,55-65,0,30001-50000,Lac-Mégantic,Estrie,,G6B,112,5030
1222,5439,55-65,0,50001-,Lac-Mégantic,Estrie,,G6B,112,5031
1223,5440,55-65,0,0,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,5032
1224,5441,55-65,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2X,114,5020
1225,5450,55-65,0,50001-,Montréal,Montréal,Verdun,H1H,104,2149
1226,5453,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,4274
1227,5457,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5016
1228,5461,55-65,1,0-10000,Saint-Léandre,Bas-Saint-Laurent,,G0J,110,5001
1229,5465,55-65,0,20001-30000,Saint-Ulric,Bas-Saint-Laurent,,G0J,110,5005
1230,5476,55-65,1,20001-30000,Québec,Capitale-Nationale,Beauport,G1E,2,4994
1231,5477,55-65,1,50001-,Québec,Capitale-Nationale,Les Rivières,G1M,2,4995
1232,5483,55-65,0,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,88,4986
1233,5487,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,4990
1234,5494,55-65,1,20001-30000,Notre-Dame-des-Bois,Estrie,,J0B,112,4978
1235,5507,55-65,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,4957
1236,5523,55-65,1,0,Frontenac,Estrie,,G6B,112,4966
1237,5524,55-65,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4967
1238,5532,55-65,1,30001-50000,Saint-René-de-Matane,Bas-Saint-Laurent,,G0J,110,4936
1239,5534,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4938
1240,5535,18-30,1,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,4930
1241,5540,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4927
1242,5541,55-65,1,50001-,Saint-René-de-Matane,Bas-Saint-Laurent,,G0J,110,4928
1243,5546,55-65,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,4943
1244,5549,18-30,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,4935
1245,5554,55-65,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,4913
1246,5561,55-65,1,20001-30000,Québec,Capitale-Nationale,Les Rivières,G1M,2,4922
1247,5563,55-65,0,0,Shawinigan,Mauricie,,G9N,92,4902
1248,5571,18-30,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,4910
1249,5582,55-65,1,10001-20000,Saint-Casimir,Capitale-Nationale,,G0A,111,4889
1250,5584,55-65,1,20001-30000,Saint-Siméon,Gaspésie - Îles-de-la-Madeleine,,G0C,2,4883
1251,5589,55-65,1,30001-50000,Portneuf,Capitale-Nationale,,G0A,111,4888
1252,5590,55-65,0,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,4878
1253,5595,55-65,0,30001-50000,Nantes,Estrie,,G0Y,112,4892
1254,5596,55-65,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4874
1255,5606,18-30,0,50001-,Bécancour,Centre-du-Québec,,G9H,86,4858
1256,5611,55-65,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,4863
1257,5613,55-65,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,4865
1258,5626,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4849
1259,5633,55-65,0,30001-50000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,4841
1260,5634,18-30,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,4842
1261,5647,18-30,1,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,4847
1262,5668,55-65,0,10001-20000,Nantes,Estrie,,G6B,112,4803
1263,5700,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4769
1264,5702,55-65,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,4771
1265,5717,55-65,0,20001-30000,Frontenac,Estrie,,G6B,112,4764
1266,5718,55-65,0,10001-20000,Lambton,Estrie,,G0M,112,4765
1267,5721,55-65,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1X,109,4756
1268,5728,55-65,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4747
1269,5730,55-65,1,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,4749
1270,5735,55-65,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,4742
1271,5738,55-65,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,4740
1272,5739,55-65,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,4731
1273,5745,55-65,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,4737
1274,5747,18-30,0,50001-,Bécancour,Centre-du-Québec,,G9H,86,4728
1275,5752,55-65,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,4727
1276,5756,55-65,0,30001-50000,Laval,Laval,,H7C,104,4723
1277,5766,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,4715
1278,5769,55-65,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4718
1279,5780,55-65,1,30001-50000,Deschambault-Grondines,Capitale-Nationale,,G0A,111,4695
1280,5784,55-65,1,10001-20000,Matane,Bas-Saint-Laurent,,G4W,110,4693
1281,5797,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,4670
1282,5799,18-30,1,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,4672
1283,5804,55-65,0,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,4678
1284,5807,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,4682
1285,5812,55-65,1,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H3M,104,4661
1286,5816,55-65,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,4677
1287,5817,55-65,0,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,4680
1288,5830,55-65,0,10001-20000,Saint-Narcisse-de-Rimouski,Bas-Saint-Laurent,,G0K,108,4652
1289,5835,55-65,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4638
1290,5838,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,4641
1291,5840,55-65,0,0,Saint-Ulric,Bas-Saint-Laurent,,G0J,110,4643
1292,5844,55-65,0,20001-30000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,4635
1293,5847,55-65,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,88,4627
1294,5848,55-65,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,4628
1295,5850,18-30,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4620
1296,5851,18-30,0,50001-,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G9H,86,4621
1297,5867,55-65,0,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,4636
1298,5873,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,4599
1299,5892,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,4585
1300,5901,55-65,1,0-10000,Shawinigan,Mauricie,,G9P,92,4576
1301,5935,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4542
1302,5938,55-65,1,0,Québec,Capitale-Nationale,Beauport,G1E,2,4545
1303,5961,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,4517
1304,5981,55-65,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,4488
1305,5985,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,4492
1306,5994,18-30,0,0-10000,Saint-Fabien,Bas-Saint-Laurent,,G0L,108,4482
1307,6003,55-65,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,4471
1308,6005,55-65,1,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4473
1309,6007,55-65,0,20001-30000,Sherbrooke,Estrie,Fleurimont,J1G,109,4475
1310,6012,55-65,0,50001-,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4480
1311,6025,55-65,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,4455
1312,6030,55-65,0,50001-,Deschambault-Grondines,Capitale-Nationale,,G0A,111,4447
1313,6033,55-65,0,30001-50000,Portneuf,Capitale-Nationale,,G0A,111,4443
1314,6034,55-65,0,50001-,Saint-Casimir,Capitale-Nationale,,G0A,111,4445
1315,6041,55-65,0,30001-50000,Saint-Marc-des-Carrières,Capitale-Nationale,,G0A,111,4434
1316,6043,55-65,0,30001-50000,Matane,Bas-Saint-Laurent,,G4W,110,4436
1317,6048,55-65,0,0-10000,Deschambault-Grondines,Capitale-Nationale,,G0A,111,4430
1318,6057,55-65,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,4426
1319,6058,55-65,0,50001-,Saint-Raymond,Capitale-Nationale,,G3L,111,4427
1320,6059,55-65,0,50001-,Cap-Santé,Capitale-Nationale,,G0A,111,4419
1321,6060,55-65,0,30001-50000,Saint-Thuribe,Capitale-Nationale,,G0A,111,4413
1322,6077,55-65,0,10001-20000,Matane,Bas-Saint-Laurent,,G4W,110,4406
1323,6079,55-65,0,0-10000,Shawinigan,Mauricie,,G0X,92,4396
1324,6081,55-65,0,0-10000,Shawinigan,Mauricie,,G9T,92,4399
1325,6082,55-65,0,50001-,Saint-Adolphe-d'Howard,Laurentides,,J0T,104,4392
1326,6083,55-65,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,4393
1327,6085,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,4395
1328,6089,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,4391
1329,6108,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,4369
1330,6111,55-65,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,4362
1331,6126,55-65,0,30001-50000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,4350
1332,6130,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4354
1333,6140,18-30,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,4333
1334,6145,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,4329
1335,6146,55-65,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1C,2,4330
1336,6149,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,4327
1337,6151,55-65,0,0,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,4316
1338,6156,55-65,0,0-10000,Sherbrooke,Estrie,Fleurimont,J1E,109,4301
1339,6158,55-65,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1C,2,4309
1340,6161,55-65,1,50001-,East Angus,Estrie,,J0B,109,4317
1341,6168,55-65,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4297
1342,6208,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,4273
1343,6216,18-30,1,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4260
1344,6219,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,4263
1345,6223,55-65,1,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4249
1346,6236,18-30,1,0-10000,Shawinigan,Mauricie,,G9N,92,4244
1347,6237,18-30,1,0-10000,Shawinigan,Mauricie,,G9N,92,4245
1348,6240,55-65,1,20001-30000,Matane,Bas-Saint-Laurent,,G4W,110,4230
1349,6252,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,88,4224
1350,6253,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,4221
1351,6256,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,4211
1352,6270,55-65,0,30001-50000,Saint-Adelme,Bas-Saint-Laurent,,G0J,110,4210
1353,6271,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,118,4197
1354,6272,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,4203
1355,6274,18-30,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,4182
1356,6276,55-65,0,50001-,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,4184
1357,6279,55-65,0,0,Sherbrooke,Estrie,Mont-Bellevue,J1N,109,4187
1358,6281,55-65,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4189
1359,6293,55-65,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4178
1360,6295,18-30,1,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,4180
1361,6303,55-65,1,30001-50000,Matane,Bas-Saint-Laurent,,G0J,110,4200
1362,6319,18-30,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,4151
1363,6326,55-65,0,20001-30000,Matane,Bas-Saint-Laurent,,G4W,110,4158
1364,6329,55-65,1,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,4148
1365,6332,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,4144
1366,6334,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,4146
1367,6335,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4141
1368,6342,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,4135
1369,6352,55-65,0,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,4130
1370,6373,55-65,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,4101
1371,6375,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,4108
1372,6376,55-65,0,50001-,Bois-des-Filion,Laurentides,,J6Z,104,4087
1373,6377,55-65,1,50001-,Bois-des-Filion,Laurentides,,J6Z,104,4088
1374,6380,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4091
1375,6401,55-65,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,4065
1376,6410,55-65,0,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,4074
1377,6412,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,4064
1378,6415,55-65,0,10001-20000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,4058
1379,6427,55-65,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,88,4043
1380,6428,55-65,1,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2L,88,4044
1381,6435,55-65,0,10001-20000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,4041
1382,6436,55-65,0,0,Magog,Estrie,,J1X,109,4042
1383,6444,55-65,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,4030
1384,6468,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,3999
1385,6471,55-65,0,0,Rimouski,Bas-Saint-Laurent,,G5L,108,4002
1386,6488,55-65,1,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H2G,88,3986
1387,6507,55-65,1,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,3964
1388,6508,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,3965
1389,6514,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3960
1390,6519,55-65,0,20001-30000,Laval,Laval,,H7A,104,3956
1391,6520,55-65,1,0-10000,Montréal,Montréal,Mont-Royal,H2J,88,3957
1392,6524,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,3949
1393,6527,55-65,0,50001-,Lac-Beauport,Capitale-Nationale,,G3B,2,3946
1394,6548,55-65,0,10001-20000,Le Bic,Bas-Saint-Laurent,,G0L,108,3928
1395,6550,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3922
1396,6551,55-65,0,0-10000,Trois-Rivières,Mauricie,Pointe du Lac,G9A,86,3923
1397,6552,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,3924
1398,6555,55-65,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,3914
1399,6568,18-30,0,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,108,3907
1400,6586,55-65,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5N,108,3887
1401,6596,55-65,1,50001-,Rimouski,Bas-Saint-Laurent,,G5N,108,3885
1402,6605,55-65,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,3865
1403,6607,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5M,108,3867
1404,6609,55-65,1,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H2B,104,3869
1405,6612,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,3864
1406,6616,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5M,108,3860
1407,6619,55-65,0,0,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3Z,104,3850
1408,6637,55-65,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Z,104,3835
1409,6646,55-65,0,20001-30000,Longueuil,Montérégie,Saint-Hubert,T3Y,88,3832
1410,6659,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,3815
1411,6678,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,3803
1412,6679,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,3804
1413,6686,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,3789
1414,6696,55-65,0,30001-50000,Montréal,Montréal,Le Plateau-Mont-Royal,H2T,88,3774
1415,6697,18-30,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H1V,88,3775
1416,6724,18-30,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3750
1417,6727,55-65,1,0-10000,Saint-Donat,Bas-Saint-Laurent,,G0K,108,3747
1418,6732,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,3737
1419,6746,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3729
1420,6755,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,3721
1421,6772,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,3706
1422,6776,55-65,1,30001-50000,Grandes-Piles,Mauricie,,G0X,92,3697
1423,6788,18-30,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3689
1424,6792,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3683
1425,6796,55-65,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3679
1426,6797,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,3680
1427,6803,55-65,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,3674
1428,6808,55-65,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3666
1429,6809,55-65,1,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,88,3664
1430,6816,55-65,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,3648
1431,6819,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,3651
1432,6829,55-65,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,3641
1433,6833,55-65,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G9A,86,3645
1434,6845,18-30,1,0,Sainte-Famille,Capitale-Nationale,,G0A,2,3630
1435,6846,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3626
1436,6849,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,88,3624
1437,6851,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,3622
1438,6862,18-30,0,50001-,Bécancour,Centre-du-Québec,,G9H,86,3606
1439,6869,55-65,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,3601
1440,6870,55-65,0,30001-50000,Shawinigan,Mauricie,,G9T,92,3602
1441,6876,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,88,3595
1442,6897,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3584
1443,6925,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3549
1444,6935,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H2V,88,3538
1445,6937,55-65,1,0,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3W,88,3540
1446,6948,55-65,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,3526
1447,6953,18-30,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3514
1448,6960,18-30,0,0,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,3518
1449,6962,18-30,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,3512
1450,6966,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3508
1451,6969,55-65,0,0-10000,Upton,Montérégie,,J0H,88,3506
1452,6977,55-65,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,3502
1453,6979,55-65,0,30001-50000,Québec,Capitale-Nationale,Charlesbourg,G2N,2,3504
1454,6987,18-30,0,0-10000,Québec,Capitale-Nationale,Charlesbourg,G2N,2,3488
1455,6994,55-65,0,50001-,Québec,Capitale-Nationale,Beauport,G1E,2,3487
1456,7003,55-65,1,0-10000,Saint-Étienne-des-Grès,Mauricie,,G0X,86,3343
1457,7015,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3462
1458,7018,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3459
